5	02 19 30 42 50 58
6	03 08 13 18 23 28 33 38 43 48 53 58
7	03 08 13 18 23 28 33 38 43 48 53 58
8	03 08 13 18 23 28 38 48 58
9	08 18 28 38 48 58
10	08 18 28 38 48 58
11	08 18 28 38 48 58
12	08 18 28 38 48 58
13	08 18 28 38 48 58
14	08 18 28 35 40 45 50 55
15	00 05 10 15 20 25 30 35 40 45 50 55
16	00 05 10 15 20 25 30 35 40 45 50 55
17	00 05 10 15 20 25 30 35 40 45 50 55
18	00 05 10 15 20 25 30 40 50
19	00 10 20 30 40 50
20	00 10 20 30 40 50
21	00 11 21 31 51
22	11 31 51
23	11 25
