5	25 45
6	05 25 45 55
7	05 15 25 35 45 55
8	05 15 25 35 45 55
9	05 15 25 33 43 53
10	03 13 23 33 43 53
11	03 13 23 33 43 52
12	04 13 23 33 43 53
13	03 13 23 33 43 53
14	03 13 23 33 43 53
15	03 13 23 33 43 53
16	03 13 23 33 43 53
17	03 13 23 33 46 56
18	12 22 32 42 52
19	02 12 22 32 42 51
20	07 27 48
21	08 28 48
22	08 28 49
23	07 28
