5	00 31 51
6	11 31 41 51
7	01 11 21 31 41 51
8	01 11 21 31 41 51
9	01 11 21 31 41 51
10	01 11 21 31 41 51
11	01 11 21 31 41 51
12	01 11 21 31 41 52
13	01 11 21 31 41 51
14	01 11 21 31 41 51
15	01 11 21 31 41 51
16	01 11 21 31 41 51
17	01 11 21 31 41 52
18	02 13 31 51
19	13 37 57
20	17 37 57
21	17 37 57
22	17 37 57
23	17
