4	25 45
5	05 25 35 45 51 56
6	01 05 11 16 21 26 31 36 41 46 51 56
7	01 06 11 16 21 26 31 36 41 46 51 56
8	01 06 11 16 21 26 31 41 51
9	01 11 21 31 41 51
10	01 11 21 31 41 51
11	01 11 21 31 41 51
12	01 11 21 31 41 51
13	02 12 22 32 37 42 52 57
14	02 07 12 22 27 32 42 47 52 57
15	02 12 22 32 37 42 47 52 57
16	02 07 12 17 22 27 32 37 42 47 52 57
17	02 07 12 17 24 32 37 42 47 52 57
18	02 07 12 17 27 37 47 57
19	07 27 47
20	07 27 47
21	07 27 47
22	07 27
23	04
