4	56
5	16 35 51
6	01 11 21 31 41 51
7	01 11 21 31 41 51
8	01 11 21 33 43 53
9	03 13 23 33 43 53
10	03 13 23 33 43 53
11	03 13 23 33 43 53
12	03 13 23 33 43 53
13	03 13 24 34 44 54
14	04 18 29 39 49 59
15	09 19 29 39 49 59
16	09 19 29 39 49 59
17	09 19 29 39 49 58
18	09 18 34 43 54
19	09 23 43 53
20	13 30 50
21	10 30 50
22	10 30 49
